b2695cba-e585-4328-8640-ff5526d0f0c4,234985957,2020-12-15T08:37:16.412Z,2020-12-15T08:37:16.412Z,1,打客服先止付看看？,0,M
970c8457-7bae-49dd-9fab-b34a75e7f2d1,234969414,2020-12-12T18:31:09.963Z,2020-12-12T18:31:09.963Z,31,"你小學生用家人的Dcard帳號幹嘛
走開啦 煩死了",72,F
37238a1e-83c4-467a-9422-ab3f22456398,234969414,2020-12-12T18:54:55.238Z,2020-12-12T18:54:55.238Z,32,委屈啥 無言⋯,40,F
71324b2c-08d0-4c39-9fa1-1271188a0c50,234969414,2020-12-12T19:03:03.968Z,2020-12-12T19:03:03.968Z,33,賣家好委屈,31,F
5e632c64-5b68-4fb2-90e5-5b02c589719b,234969414,2020-12-12T19:11:38.664Z,2020-12-12T19:11:38.664Z,34,"我是覺得這個賣家客服也一直教育人感覺很顧左右而言他欸
原po是蠻盧的啦 怕就不要買便宜的是常識
不過賣家也不是第一次賣東西了
從原po第一句開始就知道原po要的是什麼了吧
還要買家一項一項問
中間還有幾句教育客人
要我是原po都已經開始問了卻一直拿不到答案
當然繼續問啊 不然原地放棄嗎
個人覺得這個糾紛全部怪原po不是很恰當",109,F
e9a31aa7-1242-480f-9598-607d6159b2ad,234969414,2020-12-12T19:17:42.509Z,2020-12-12T19:17:42.509Z,35,"你蠻煩的
我是賣家也封鎖你：）",49,F
d8cdab0d-184f-48c8-b6a6-f224d7b502b8,234969414,2020-12-12T19:21:09.902Z,2020-12-12T19:21:09.902Z,36,只有我想知道逼雷是什麼意思ㄇ,57,F
2707fcb4-9cc7-4260-912b-05e5ae5c0584,234969414,2020-12-12T19:24:46.288Z,2020-12-12T19:24:46.288Z,37,"你說很多朋友都買這家，
那你為什麼不去問你朋友？",74,F
4d54ba52-dec7-4d7f-8012-d57e38cbfb17,234969414,2020-12-12T20:11:02.814Z,2020-12-12T20:11:02.814Z,38,討拍失敗 下去,37,F
53aaf6b0-fa1d-4833-8f38-25e8a35cb43b,234969414,2020-12-12T20:33:55.954Z,2020-12-12T20:33:55.954Z,39,生意難做 真的什麼客人都有,37,M
df29a900-98ba-4d26-abfa-7b61acb1bb68,234969414,2020-12-12T21:05:06.246Z,2020-12-12T21:05:06.246Z,40,"你好煩是我就直接封鎖了
毛一堆又是正的我就買
阿不就想買比較便宜的又會怕
真的是有夠討厭欸
活該被封鎖",51,F
96448812-30cd-4322-bbd5-2522a0e9a9f3,234969414,2020-12-12T21:54:54.696Z,2020-12-12T21:54:54.696Z,41,"這根本佛心賣家吧 是我看到妳問第三句就直接封鎖了
馬的問題一大堆欸",45,M
06f7e402-278c-4035-af7e-7037f183bc49,234969414,2020-12-12T21:57:26.295Z,2020-12-12T21:58:33.415Z,42,"店家真的好委屈..
你有什麼好委屈的😒
還是要說我檢討被害人了😅",29,M
d95eb0fc-aacb-4be3-8daa-11ce4e40db42,234969414,2020-12-12T22:19:10.698Z,2020-12-12T22:19:10.698Z,43,遇到你這種客人我都要氣到高血壓,31,F
120935af-4e99-43f7-9719-1d433d0f27ef,234969414,2020-12-12T22:42:35.705Z,2020-12-12T22:42:35.705Z,44,"好委屈
我說賣家",30,F
f83aca29-ac57-49da-8d21-d2f214e11023,234969414,2020-12-12T22:48:51.048Z,2020-12-12T22:48:51.048Z,45,...原po欠封鎖膩,24,F
a91500ac-4130-4714-b898-c852a572e4d2,234969414,2020-12-12T22:56:20.058Z,2020-12-12T22:56:20.058Z,46,"就很明顯兩邊想表達的問題不同= =
客服講自己的
原po問自己的
雞同鴨講
不懂樓上到底有什麼好嘴的
然後客服一直用反證在講自己是正品
又不直接講出來
是賣假貨不敢說？
我看到的是客服不懂客人的問題
反而自己先爆氣",135,M
a52d97f3-6a21-41a5-a30a-c10be7eae288,234969414,2020-12-12T23:47:38.106Z,2020-12-12T23:47:38.106Z,47,你超煩,15,F
83df771d-ecc0-4d0c-ab65-42825883e9d2,234969414,2020-12-13T00:03:13.399Z,2020-12-13T01:34:15.005Z,48,"樓上怎麼會說看到原po第一句就應該知道她要什麼
發票 收據 盒子 正品證明
這完全不一樣的東西 你能理解在一起

然後一直懷疑人家不是正品
一直要客服跟你說是正品
阿商品沒標示？
客服前面意思也有表達出他是正品不是？

這看起來就韓國攤販小店面在賣的那種飾品（不是大品牌 超貴重的物品） 這種東西代購怎麼會有證明
你在台灣買這種東西會要正品證明？

有疑慮就不要買
賣假貨的會說自己的是假的？",121,F
e281ac6a-8301-4efe-9174-87a1d74b71c4,234969414,2020-12-13T00:09:25.620Z,2020-12-13T00:09:25.620Z,49,"你好 記得吃藥
小學生ㅠㅠ",13,F
45beae93-67cc-453e-a5f9-3daa672e460e,234969414,2020-12-13T00:23:14.757Z,2020-12-13T00:23:14.757Z,50,你超煩 迷妹都那麼煩？,41,F
e83948db-c5d5-4e8b-a17b-57b792adbe10,234969414,2020-12-13T00:23:20.711Z,2020-12-13T00:25:39.012Z,51,"我有點不懂大家留言都說原po活該ಥ_ಥ
但他要那些不就只是想確保商品是正品嗎
就是沒發票 才問品牌收據 兩個都沒有才問盒子
店家沒發票沒收據也沒原廠盒子
你們就不會懷疑是假的嗎

而且原po的態度一直都很好啊 很有禮貌
反而是賣家自己在那惱羞成怒",71,F
96fc421b-de8f-44e8-ace4-a1c1273d1e4d,234969414,2020-12-13T00:24:04.170Z,2020-12-13T00:26:12.677Z,52,"不要擔心，你就是大家口中那種人，不用自我安慰。
嘔是我也封鎖，前言不搭後語，懷疑人又說沒懷疑？

樓上看起來也是同款人才會看不出來哪裡有問題，摳憐",43,F
b2e6fef0-e498-4d69-b4a0-c1106c36944e,234969414,2020-12-13T00:43:50.233Z,2020-12-13T00:43:50.233Z,53,"逼雷是國中生新詞嗎= =
你超煩 就是有你這種人天天問真假
賣假貨的會跟你說他們是假的嗎
看起來就是來找麻煩的廢話一堆
覺得是假的就不要買很難嗎
這篇是不是也有貼到你的粉專討拍
一堆瞎迷妹根本不會韓文整天打ㅠㅠ",65,F
3ae07b7a-1ec8-45f5-9b0a-51c7820f0293,234969414,2020-12-13T00:45:58.387Z,2020-12-13T00:45:58.387Z,54,客服明明的態度很好,10,F
de352df7-2796-40da-88f0-db8ac873009b,234969414,2020-12-13T00:50:18.799Z,2020-12-13T00:50:18.799Z,55,你到底想問什麼？發票？收據？盒子？證明？就像賣家說的假貨不會說自己是假的 你要問正不正 不如去爬文有人推薦的代購然後買貴的==好多廢話 到底是在問什麼==,21,F
d2ce5c06-8e56-4a72-a2a2-a33839162f0b,234969414,2020-12-13T00:51:51.313Z,2020-12-13T00:58:30.611Z,56,,,
b1b7b29e-74b5-417e-b7d9-a2cb2f1c259e,234969414,2020-12-13T00:53:36.298Z,2020-12-13T00:53:36.298Z,57,"我個人覺得是假的
https://i.imgur.com/WwwaWIg.jpg
左邊是官網別人拍的圖，右邊是蝦皮的
https://i.imgur.com/rgNjWf5.jpg
這張反過來
我翻了他們有照片的評價基本上都有附束口袋
夾鏈袋字大概是中間偏下，蝦皮的是在中間
放兩張官網圖大家自行比較
https://i.imgur.com/1qr5TVk.jpg
https://i.imgur.com/n9m81o3.jpg
這張不是韓文是因為被翻譯了",14,F
e9ca23cc-e711-4e1b-bb00-4a414ce3d03a,234969414,2020-12-13T00:58:32.139Z,2020-12-13T00:58:32.139Z,58,"呃問一下很正常吧==
蝦皮現在不都一堆五星賣家結果最後被爆是假貨",30,F
916d9172-6a5a-457b-be32-7b00668e3250,234969414,2020-12-13T01:12:02.580Z,2020-12-13T01:12:02.580Z,59,所以你以為你一直跟他講話他就會送你優惠卷或是贈品？？？ 身為業餘賣家 真的只會覺得你超煩,51,F
488bb54a-d5d6-4074-998e-4349aa981cb7,234969414,2020-12-13T01:15:15.093Z,2020-12-13T01:15:15.093Z,60,好盧😂,6,F
0b4255a4-a1d4-49b1-bf33-8f431118a481,234969414,2020-12-13T01:23:47.457Z,2020-12-13T01:23:47.457Z,61,"幹 你他媽好煩啊 他還有耐心跟你廢話那麼多
委屈三小 客服人員比較委屈吧！",17,F
375817a5-8ad2-4611-9cf8-6a920ba895db,234969414,2020-12-13T01:55:39.605Z,2020-12-13T01:56:37.864Z,62,"額...原po的點是要賣家保證他是正品吧
可是賣家都沒講到我們的一定是正品
所以才會覺得有可能是假的ㄚ

如果是假的就直接打臉上面那些說很煩的",59,F
8e78e216-d999-4920-95c2-db209c26f944,234969414,2020-12-13T01:56:30.613Z,2020-12-13T01:56:30.613Z,63,我是賣家我也不會賣你，你真的很煩==活該,10,F
122cbb95-794f-4ee1-a88d-29600090d4c8,234969414,2020-12-13T02:06:15.777Z,2020-12-13T02:06:15.777Z,64,"額我覺得就是雞同鴨講，然後賣家方先爆氣？！🤔
原PO是一直問問題沒有錯，也是蠻盧的，但是態度並沒有不好，反而還先道歉～
的確賣家也有選擇客人的權力啦
但是這種的我也不敢恭維欸😅呵呵",30,F
c37535ec-30d6-441c-8704-1550defff61d,234969414,2020-12-13T02:14:21.975Z,2020-12-13T02:14:21.975Z,65,"這店家好有耐心喔！
賣家也說相不相信隨你，真的會騙人的店家也是能拿一些造假證據給你，所以放過這家的客服吧⋯⋯",7,F
423e7f6d-1b75-4bbc-a294-94bfe71f6329,234969414,2020-12-13T02:18:44.546Z,2020-12-13T02:18:44.546Z,66,看不下去，你直接挑明說重點好嗎...(੭ु´･ω･`)੭ु⁾⁾,4,F
49b3807c-b6c5-4234-8778-58b742931a22,234969414,2020-12-13T02:20:19.646Z,2020-12-13T02:20:19.646Z,67,"就是賣家先生氣啊 
買家沒事要盒子要收據難道是有盒子收據收集癖嗎
就是需要正貨證明的意思
賣那麼久怎麼可能不知道
沒有證明就一次講
如果真的是真貨就好好講
就算沒有證明好買家也可以理解
如果這時候買家繼續盧那就是買家不對
可以請他不要買了

事實就是賣家不好好解釋先爆氣啊
講什麼別國沒開發票這種不是原po需要的資訊
一堆樓上在那邊亂噴
本來站在網購是買家承擔較大風險的立場上
提供一些交易上的保障是很合理的

可以說買家買不到東西活該
不能說買家被罵活該 
客服見笑轉生氣就是很瞎啊",70,F
50bf7538-4c38-4749-aa06-29591a5de7b7,234969414,2020-12-13T02:20:35.481Z,2020-12-13T02:20:35.481Z,68,啊你真的盧小小耶？,2,F
3d65ac7e-0222-4ef5-b89d-048055934451,234969414,2020-12-13T02:24:24.200Z,2020-12-13T02:24:24.200Z,69,沒有附你要的東西 商品介紹是不是會打 沒打就是沒有 如果都沒附妳會怕就不要買 他如果賣假貨 哪會跟妳承認？何必一直盧 想聽到他說什麼🥲,9,F
6957f583-7490-47af-aee1-dce9e8d2a131,234969414,2020-12-13T02:24:56.128Z,2020-12-13T02:24:56.128Z,70,看不懂在說什麼,2,F
5ffc3324-da29-4ce1-84fa-24c1702b0ecb,234969414,2020-12-13T02:41:36.882Z,2020-12-13T02:41:36.882Z,71,"所以妳只要賣家講一句「我賣的是正品」妳就買？
這麼害怕買到假貨還會相信這一句話？
不會自己上網找評價、心得嗎？",16,F
9045ad69-b798-4d12-80de-f4de68c9789b,234969414,2020-12-13T02:48:51.008Z,2020-12-13T02:48:51.008Z,72,"根本是你故意在鬧吧
到底要什麼講的不清不楚的一下要那個一下要這個
人家賣家也說你覺得是假貨就不要買了
那你到底在盧小什麼？",13,F
78296700-6efd-48a1-bc61-4640c2b7ed0a,234969414,2020-12-13T03:00:13.298Z,2020-12-13T03:00:13.298Z,73,"我自己也是賣家
昨天蝦皮上賣了一個契爾氏眼霜
也被問說假貨能退貨嗎
直接回說有疑慮的話就不要購買

老實說這個賣家已經很有耐心回覆你了",11,F
ebd83179-8e90-42e0-830b-da68f39e909a,234969414,2020-12-13T03:00:37.354Z,2020-12-13T03:00:37.354Z,74,有什麼毛病,0,F
70428beb-ef72-4080-b90f-fcefe0702d02,234969414,2020-12-13T03:03:24.099Z,2020-12-13T03:03:24.099Z,75,哈哈哈哈哈哈哈活該,2,F
1361740f-e20f-4780-b160-937c2169fd48,234969414,2020-12-13T03:08:42.627Z,2020-12-13T03:08:42.627Z,76,哈哈哈哈哈笑死,0,F
2fb54ca2-8774-4897-b886-ba87b86ae1f6,234969414,2020-12-13T03:10:12.046Z,2020-12-13T03:10:12.046Z,77,"而且你不就是貪小便宜才會找這個比較便宜的買嗎
既然你朋友都在那邊買你在擔心什麼
如果這麼害怕建議不要在蝦皮買欸直接找專業代購買 
我自己也不會在蝦皮買有疑慮的東西寧願買貴ㄧ點也不要買到假的
因為我知道現在蝦皮很多假貨
老實說人家可能真的也不差你ㄧ個客人耶
我自己遇到盧的我也會寧可不賣 也不想賺你那ㄧ點點錢",30,F
5cc7bb54-69fb-4422-8a4f-4cda8b898b8c,234969414,2020-12-13T03:12:38.343Z,2020-12-13T03:12:38.343Z,78,"你超煩  人家講得很清楚了  你還一直盧
他只是封鎖你而已
是我會順便嘴你",6,F
e460cf99-2a50-4937-b86c-f119f634b2ba,234969414,2020-12-13T03:13:02.927Z,2020-12-13T03:13:02.927Z,79,"客服才委屈死
哪來的勇氣發文哈哈哈哈",8,F
e0fdb864-b43c-4d9f-963c-a58e6effeefd,234969414,2020-12-13T03:18:47.266Z,2020-12-13T03:18:47.266Z,80,B14 感覺更專業的一開始就封鎖或不理了，感覺好浪費時間🤣,5,M
542082ea-66f5-4057-900b-d592e9d5435e,234969414,2020-12-13T03:20:59.091Z,2020-12-13T03:20:59.091Z,81,換別家買ㄚ...asmama很多家在代購的...,2,F
f77f313d-4e52-44a8-b994-f87a2a016ff0,234969414,2020-12-13T03:23:08.653Z,2020-12-13T03:23:08.653Z,82,我姐也是迷妹，他買偶像周邊都是跟社團的人代購的，你如果怕蝦皮假貨就不要買,2,F
87dc43de-8c35-4b87-8e6c-5d7de7300ba9,234969414,2020-12-13T03:25:42.421Z,2020-12-13T03:25:42.421Z,83,你好怪喔！你到底是要 發票、收據還是盒子⋯⋯⋯我看人家還跟你講那麼多已經很不錯了 狂送優惠卷啥的也只是自我感覺良好吧,9,F
c7aa7555-dacf-4d48-a2c1-e6d18bcb5f12,234969414,2020-12-13T03:32:55.137Z,2020-12-13T03:32:55.137Z,84,"蛤 我覺得原po問的還好吧
畢竟客服前面也沒針對問題回答
是或不是就好了啊
而且後面原po也道歉了",19,F
03d8048d-e280-461e-884b-ddb5ae9898a7,234969414,2020-12-13T03:33:38.723Z,2020-12-13T03:33:38.723Z,85,B36 我在想可能是Big雷..？🤣,1,F
584c1444-6b6c-48a7-8f90-a44b2293dbed,234969414,2020-12-13T03:34:15.249Z,2020-12-13T03:34:15.249Z,86,重點是原po上來想公審人家阿,6,F
6e5774bb-3b29-468f-b02d-2f9a47156f63,234969414,2020-12-13T03:35:12.244Z,2020-12-13T03:35:12.244Z,87,遇到你這種怪買家真的很倒霉 迷妹素質？,4,F
e4adffb6-c1ca-4ac4-ad45-0ff12ae87db4,234969414,2020-12-13T03:36:40.959Z,2020-12-13T03:36:40.959Z,88,"跟客服聊超好送你優惠券是什麼鬼
沒有問題不要找客服聊天浪費人家時間
你以為你在菜市場買菜稱讚阿姨漂亮人家送你蔥蒜喔？",29,F
708cb546-90f3-4fa4-aa69-4365334d6f62,234969414,2020-12-13T03:43:44.585Z,2020-12-13T03:43:44.585Z,89,賣家辛苦了,2,F
08d8e62a-520d-4f57-9ec3-79da8aaed83f,234969414,2020-12-13T03:54:56.633Z,2020-12-13T03:54:56.633Z,90,閉嘴啦死奧客,4,M
ee11d59c-9cfa-41bd-a8a7-8286be72a258,234969414,2020-12-13T03:56:09.635Z,2020-12-13T03:56:09.635Z,91,不太懂為什麼大家在噴原po，看起來就是希望賣家證明是正品，所以希望有文件可以證明，哪怕一張截圖，一張手寫收據也好，當賣家一直迴圈，但是你又想知道答案，不是只能一直問嗎？不然要觀落陰？賣家的迴圈你們看不到，只看到原po一直問 覺得原po很盧？啊如果賣家不要迴圈是要盧什麼,40,F
791a64b1-df01-4b5b-9f0d-f0d0a6346962,234969414,2020-12-13T03:56:14.321Z,2020-12-13T03:56:14.321Z,92,痾不相信就不要買啊，這樣你就會相信了嗎？,1,F
f20f9046-636f-40ff-8c85-18c8fb28105c,234969414,2020-12-13T03:58:35.080Z,2020-12-13T03:58:35.080Z,93,"B62 對啊 明明就是賣家一直迂迴不講自己到底是不是正品
所以原po才一直問
你就直接講自己是不是正品很難喔
一直說什麼信任問題

覺得原po煩的是不是都賣假貨啊==
所以很會迂迴",27,F
933ee367-f314-4c71-b15e-61e6136d1c79,234969414,2020-12-13T04:00:37.912Z,2020-12-13T04:00:37.912Z,94,我也覺得你好煩==鬧事,4,M
5494f99f-8024-4170-9a29-65469868a321,234969414,2020-12-13T04:01:10.735Z,2020-12-13T04:03:52.076Z,95,"B51 因為他一直盧
然後說詞不一

是他先問有沒有發票 
店家說沒有 他又說 不是 是收據 
後來又說有沒有個盒子什麼的
感覺他自己都不知道要怎麼表達
我覺得當過賣家的
都會覺得這種買家很難應付😓",32,F
935fc917-5cdd-4e4c-a4c3-0b14314ac322,234969414,2020-12-13T04:03:11.386Z,2020-12-13T04:03:11.386Z,96,妳真的很煩很吵 會怕就不要買 問這麼多==,5,F
483cd055-0dfe-418b-a9a8-8f1a17027532,234969414,2020-12-13T04:09:35.950Z,2020-12-13T04:09:35.950Z,97,"笑死，原po一下問店舖發票一下問收據一下問盒子，誰會想到她在問正品證明啦
不要當每個客服都很會通靈好不好",28,F
156a68e6-5508-4578-a5bb-4d579d622f92,234969414,2020-12-13T04:11:30.902Z,2020-12-13T04:11:30.902Z,98,炫耀屁 有什麼毛病,4,F
070b9b8f-9f63-4f67-bffa-42cbb26ebbe3,234969414,2020-12-13T04:12:26.625Z,2020-12-13T04:12:26.625Z,99,"你真的很煩，被封鎖剛好而已，真的活該。
一下子問收據，一下子問盒子，一下子問證明。我覺得賣家已經算對你很客氣，沒有直接把你罵爆。封鎖你已經是對你最後的仁慈。",5,M
19470472-f5e8-4cf5-9c04-b6ba8f6d9721,234969414,2020-12-13T04:13:29.919Z,2020-12-13T04:13:29.919Z,100,賣家比較委屈好嗎,1,F
8c2c413c-3015-47a7-ac59-0ef950ac8556,234969414,2020-12-13T04:26:11.840Z,2020-12-13T07:42:58.398Z,101,"你只是想要討優惠吧？說自己聽朋友介紹，然後買他們家又可以去粉專宣傳，就是想要拿免錢東西ㄅ
而且有點前言不搭後語的,賣家算很有耐心了
要我看到「迷妹想炫耀」
我一定已讀不回直接封鎖
下了訂單一定也取消
沒事幹嘛給自己找嘔氣
而且你真的蠻迷妹的…
我常嘴我朋友迷妹我以為她夠迷了
結果你再次刷新我觀感
果然…迷妹…",26,F
9c29e889-6eee-408a-afc8-c8bfe95a5369,234969414,2020-12-13T04:27:01.258Z,2020-12-13T04:27:01.258Z,102,"想貪小便宜又要歡 
如果不相信，買貴的就好了",3,F
1198a687-b4e7-4647-928a-c98c3bc878c6,234969414,2020-12-13T04:43:10.917Z,2020-12-13T04:43:10.917Z,103,"你煩不煩啊
買便宜的東西就不要一直要求",2,F
ed616fe1-2770-49fa-ab43-2946551dc1fc,234969414,2020-12-13T04:43:57.493Z,2020-12-13T04:43:57.493Z,104,雞歪客人 從第二張圖片我就想封鎖你了,4,M
281667cc-988a-4e59-8387-9192d6138783,234969414,2020-12-13T04:49:47.315Z,2020-12-13T04:49:47.315Z,105,"煩欸不相信就不要買好不好啊
這世界上怪人怎麼這麼多＝＝
貪小便宜又要求東要求西的
這種客人我一律建議想要什麼就自己想辦法設工廠做出來啦",6,F
901b4484-2076-4f4a-9424-0970ef06c0fc,234969414,2020-12-13T04:53:37.416Z,2020-12-13T05:21:49.981Z,106,"我覺得原po和賣家表達能力都有問題
根本是在比囉嗦的

原po要的是正品證明 結果卻問東問西
還說什麼想炫耀 前面就是在浪費時間

後來原po問出 「你們的是正品是嗎」

賣家其實只要回應
「我們是正品喔 商品簡介有寫
建議客人有疑慮另尋他處購買」
(到這裡賣家如果封鎖po我也不意外
很多賣家會拒絕與這種在購買前問題就很多的人交易 )

結果卻是 打出一大串文字 開始教訓客人😂
「您可以自己去看我們的評價」
「沒有客服會跟您說我的東西是不好的」
「建議您如果網購怕被騙
    要自己去尋找答案」
「賣假貨的人不會告訴你他賣的是假貨」
是真的有耐心啦 但感覺耐心放錯地方
而且賣家本身講出這些話
不知道為什麼有種違和感",37,F
0b1cc411-7d2c-489d-962c-ec2d33465668,234969414,2020-12-13T04:55:59.907Z,2020-12-13T04:55:59.907Z,107,妳真的好煩⋯⋯,2,F
b5529f69-37a8-43d4-a0da-4f0038571b2c,234969414,2020-12-13T05:04:59.981Z,2020-12-13T05:04:59.981Z,108,這麼便宜是要證明能幹嘛啦,2,F
03321bd7-0f17-4b7a-bf10-34dbb8a1acbb,234969414,2020-12-13T05:06:44.336Z,2020-12-13T05:06:44.336Z,109,"你真的煩欸= =
不要拉低迷妹素質吧...當迷妹連買同款的能力都沒有在那邊亂亂買還去煩別人.....",6,F
8cb3b485-84d6-4278-9f20-716013b16140,234969414,2020-12-13T05:07:00.144Z,2020-12-13T05:07:00.144Z,110,我一樣是蝦皮賣家，遇到你這樣的客人我會覺得很煩😂,5,F
e33f7f42-687f-41d5-b85e-d4023cba9593,234969414,2020-12-13T05:08:19.425Z,2020-12-13T05:08:19.425Z,111,"說賣家不直接講到底是不是正品？
靠邀原po也沒直接問是不是啊 拐來拐去讓人家根本不想回答吧
而且商品標題就寫正品了啊 到底在問屁喔",7,F
584e8a60-6743-44c0-81f2-ebce37720200,234969414,2020-12-13T05:08:47.951Z,2020-12-14T11:40:38.657Z,112,,,
72187eb2-d5b8-473f-a532-1289cd560329,234969414,2020-12-13T05:10:08.527Z,2020-12-13T11:00:29.472Z,113,請你不要打“呃”這個字還有“…？？” 如果你不是台灣人我想告訴你不要用這幾個字 真的非常非常沒禮貌 蝦皮假貨正貨請自己判斷 會怕真的不要在蝦皮買 也不要貪小便宜又愛炫 看到呃字我立馬就想封鎖你了,11,F
6d838285-98c5-4926-86cd-f3c43388971d,234969414,2020-12-13T05:11:24.040Z,2020-12-13T05:11:24.040Z,114,我也想封鎖妳了...,3,F
a247904c-abbe-4e1d-8027-cece6036467a,234969414,2020-12-13T05:12:37.024Z,2020-12-13T05:12:37.024Z,115,"看到原po被砲轟我就放心了

你們的是正品是嗎？
是我就買🥰
🤷🏻‍♀️",9,F
